,a,b,c,d,e,f,g,h,i,j,(a)^(2),(1 + a)^(1/2),log(2+(a)),e^(a),(b)^(2),(1 + b)^(1/2),log(2+(b)),e^(b),(c)^(2),(1 + c)^(1/2),log(2+(c)),e^(c),(d)^(2),(1 + d)^(1/2),log(2+(d)),e^(d),(e)^(2),(1 + e)^(1/2),log(2+(e)),e^(e),(f)^(2),(1 + f)^(1/2),log(2+(f)),e^(f),(g)^(2),(1 + g)^(1/2),log(2+(g)),e^(g),(h)^(2),(1 + h)^(1/2),log(2+(h)),e^(h),(i)^(2),(1 + i)^(1/2),log(2+(i)),e^(i),(j)^(2),(1 + j)^(1/2),log(2+(j)),e^(j)
10,0.07062961056785079,0.2125475285171101,0.23770388958594704,0.9028231797919762,-0.8956521739130433,0.4129263913824057,0.0967429380636511,-0.11794871794871795,0.979247730220493,1.0,0.00498854188896626,1.0347123322778418,0.7278527207247092,1.0731836563600594,0.045176451878731726,1.1011573586536623,0.7941445794848595,1.2368248966215991,0.0565031391242881,1.1125214108438306,0.8054502908526434,1.2683335704361058,0.8150896939696951,1.3794285700216506,1.0656837737117124,2.4665568241289977,0.8021928166351604,0.32302914123489956,0.09925495809534146,0.40834120230215715,0.1705082047000957,1.1886658030676267,0.8808402811558108,1.5112337820102326,0.009359196065187432,1.0472549537069047,0.7403851588374374,1.1015771636625913,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.9589261171419875,1.4068573951259213,1.0916708291257688,2.6624526057517577,1.0,1.4142135623730951,1.0986122886681098,2.718281828459045
11,0.08184937382055273,0.2229087452471482,0.2958281053952319,0.8704309063893017,-0.8956521739130433,0.6086175942549372,0.0845569054184995,-0.11794871794871795,0.979247730220493,1.0,0.006699319994816582,1.040119884350142,0.733256620707486,1.0852923240808816,0.04968830870765802,1.105852044917017,0.7988165838682858,1.249706526872157,0.08751426794173243,1.1383444581475468,0.8310936086665077,1.344239069527721,0.7576499627977012,1.3676369790223215,1.0544621601004678,2.3879396102947683,0.8021928166351604,0.32302914123489956,0.09925495809534146,0.40834120230215715,0.3704153760366674,1.2683128928836673,0.958820423642999,1.8378889336066973,0.00714987025395307,1.0414206188752455,0.7345563172793593,1.0882347689250134,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.9589261171419875,1.4068573951259213,1.0916708291257688,2.6624526057517577,1.0,1.4142135623730951,1.0986122886681098,2.718281828459045
12,0.06875965002573366,0.21600126742712283,0.23770388958594704,0.9352154531946507,-0.8956521739130433,0.2172351885098743,0.10486695982708556,-0.11794871794871795,0.979247730220493,1.0,0.004727889471661375,1.0338083236392197,0.7269492247973637,1.0711787204279926,0.04665654753012344,1.1027244748472407,0.7957043408285214,1.2411039520084859,0.0565031391242881,1.1125214108438306,0.8054502908526434,1.2683335704361058,0.8746279438940759,1.3911202152203277,1.076780858829299,2.547762322141106,0.8021928166351604,0.32302914123489956,0.09925495809534146,0.40834120230215715,0.047191127126920626,1.1032838204695445,0.7962610091347936,1.2426363215578748,0.010997079263375576,1.0511265194195634,0.7442522631546332,1.110562851053225,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.9589261171419875,1.4068573951259213,1.0916708291257688,2.6624526057517577,1.0,1.4142135623730951,1.0986122886681098,2.718281828459045
13,0.05753988677303173,0.24363117870722412,0.25138017565871995,0.9028231797919762,-0.8956521739130433,0.4129263913824057,0.16173511217112677,-0.11794871794871795,0.979247730220493,1.0,0.0033108385698533116,1.0283675834899852,0.7215110394191065,1.0592275189797904,0.05935615123827137,1.1151821280433183,0.8080956152871782,1.2758736743227996,0.0631919927142089,1.1186510517845678,0.8115434395603305,1.2857988208361402,0.8150896939696951,1.3794285700216506,1.0656837737117124,2.4665568241289977,0.8021928166351604,0.32302914123489956,0.09925495809534146,0.40834120230215715,0.1705082047000957,1.1886658030676267,0.8808402811558108,1.5112337820102326,0.026158246509006958,1.0778381660393765,0.770911191901012,1.175548811503423,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.9589261171419875,1.4068573951259213,1.0916708291257688,2.6624526057517577,1.0,1.4142135623730951,1.0986122886681098,2.718281828459045
14,0.07062961056785079,0.21600126742712283,0.22744667503136737,0.8704309063893017,-0.8956521739130433,0.6086175942549372,0.10080494894536823,-0.11794871794871795,0.979247730220493,1.0,0.00498854188896626,1.0347123322778418,0.7278527207247092,1.0731836563600594,0.04665654753012344,1.1027244748472407,0.7957043408285214,1.2411039520084859,0.05173198998282443,1.107901924825193,0.8008559406964182,1.2553904943104817,0.7576499627977012,1.3676369790223215,1.0544621601004678,2.3879396102947683,0.8021928166351604,0.32302914123489956,0.09925495809534146,0.40834120230215715,0.3704153760366674,1.2683128928836673,0.958820423642999,1.8378889336066973,0.010161637731878297,1.049192522345336,0.7423205803068454,1.1060608823804647,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.9589261171419875,1.4068573951259213,1.0916708291257688,2.6624526057517577,1.0,1.4142135623730951,1.0986122886681098,2.718281828459045
15,-0.19116486532852936,0.3921419518377692,0.5454203262233372,-0.1013372956909361,-0.8956521739130433,-0.17414721723518847,0.8766490273533587,-0.11794871794871795,-0.15175097276264585,-0.0248488918737408,0.03654400573607477,0.8993526197612762,0.5926830660916639,0.8259963987574025,0.1537753103911353,1.1798906524919033,0.8721891787413584,1.4801478061915239,0.2974833322575716,1.2431493579708504,0.9342957940170686,1.725333432872729,0.010269247497952215,0.9479782193220813,0.6411497985235151,0.903628191582696,0.8021928166351604,0.32302914123489956,0.09925495809534146,0.40834120230215715,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.7685135171595898,1.3699084010813858,1.056626084549803,2.402834368357972,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.0006174674273528616,0.987497396516193,0.680644905869986,0.9754573004171725
16,-0.14815577285983828,0.3714195183776931,-0.145232120451694,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,0.758850711783559,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.021950133031695993,0.9229540763982581,0.616182022071028,0.8622967820438389,0.13795245863191752,1.171076222274918,0.8634887287483222,1.4497911598613793,0.021092368810895358,0.9245365755600511,0.6177595559107242,0.8648215270471952,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.5758544027744141,1.3262166911118103,1.014814184232777,2.1358201364776623,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
17,-0.1388059701492533,0.4232256020278833,-0.26831869510665,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,0.7994708206007312,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.0192670973490754,0.9280054039986765,0.621218233295025,0.8703968950547795,0.17911991021186424,1.1929901936008875,0.8850995460546922,1.5268787240496362,0.07199492214373542,0.8553837179262591,0.5490927891062648,0.7646640475763921,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.6391535929920065,1.3414435584849373,1.0294304066772022,2.224363529635965,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
18,-0.050917824669754315,0.4025031685678072,-0.13839397741530754,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,0.5841842438697182,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.002592624869099841,0.9742084865829519,0.6673585824535524,0.9503567632046049,0.16200880070712462,1.1842732660023223,0.8765111807242117,1.4955636640123149,0.019152892984828654,0.9282273550077548,0.6214395681665328,0.8707555661310562,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.3412712307856344,1.2586438113579703,0.9494098851856689,1.7935273078228078,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
19,-0.11262652255961535,-0.09828897338403063,-0.10078419071518212,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,0.12923902511738894,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.012684733583871545,0.942005030475095,0.6351861680746462,0.8934842940369269,0.009660722288886682,0.9495846600572112,0.6427540212534251,0.9063869442035672,0.010157453098114201,0.9482699031841187,0.6414410690197591,0.9041281310784579,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.016702725613293088,1.0626565885164354,0.755764650683813,1.137962093183631,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
20,-0.14441585177560434,0.35760456273764246,-0.18626097867001273,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,0.7344786464932554,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.020855938244073325,0.92497791769555,0.6181995511904974,0.8655277419614761,0.12788102329078047,1.1651628910747382,0.8576460877710168,1.4299000728977023,0.03469315217511094,0.9020748424216182,0.595390472175191,0.8300569395558198,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.5394588821545645,1.3169960692778302,1.0059407948487136,2.084395002532621,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
21,-0.11636644364384927,-0.360773130544994,-0.19993726474278564,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,-0.17134978012968588,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.013541149206317148,0.9400178489561518,0.6332026542403368,0.8901489740915146,0.13015725172323528,0.7995166473907883,0.49422470961824166,0.6971371396504293,0.039974909832826755,0.8944622603873315,0.5878215172154446,0.8187821179735436,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.029360747150491695,0.9103022684088589,0.6035781099335322,0.8425268227843209,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
22,-0.1537656544861893,0.40595690747781993,-0.31276662484316203,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,0.811656853245883,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.02364387649956615,0.9199099659824382,0.6131480757557707,0.857472942405291,0.16480101072895526,1.1857305374653297,0.8779477069506219,1.5007378804841893,0.09782296161578326,0.8289954011674842,0.5230901313741887,0.7314205880468491,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.6587868474210088,1.3459780285152811,1.0337739370733041,2.251635527461942,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
23,-0.1537656544861893,0.3955956907477819,-0.18284190715181942,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,0.7994708206007312,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.02364387649956615,0.9199099659824382,0.6131480757557707,0.857472942405291,0.1564959505382147,1.1813533301886365,0.8736319225869589,1.4852686882668868,0.033431163010914554,0.9039679711406707,0.5972737932505439,0.8328998208340864,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.6391535929920065,1.3414435584849373,1.0294304066772022,2.224363529635965,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
24,-0.15563561502830628,0.3610583016476552,-0.24096612296110434,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,0.7629127226652762,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.024222444665239155,0.9188930215056015,0.6121347113459835,0.8558710000883215,0.13036309718868916,1.1666440338199373,0.8591099514230826,1.4348471123908073,0.05806467241490606,0.8712255029777857,0.5647647248302798,0.7858682488266306,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.5820358224045447,1.3277472359848,1.0162854575543065,2.1445135054397566,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
25,-0.13693600960713634,0.4439480354879593,-0.30934755332496877,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,0.8197808750093172,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.018751470727125737,0.929012373648954,0.622222439066535,0.8720260256347421,0.19708985821361838,1.20164388879899,0.8936147790080048,1.5588494786646863,0.0956959087481444,0.8310550202453694,0.5251145175531102,0.7339256473954401,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.6720406830310417,1.348992540753772,1.0366591780335128,2.2700023687825692,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
26,-0.16311545719677428,-0.3435044359949305,-0.18968005018820588,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,-0.04948945367816899,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.026606652376512704,0.9148139388986296,0.6080709533069006,0.8494931026600339,0.11799529754819532,0.8102441385194153,0.5047042648218821,0.7092803347734747,0.0359785214394003,0.9001777323461151,0.5935035975079586,0.827223761694171,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.002449206025363634,0.9749413040392898,0.6680911569337201,0.951715195178275,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
27,-0.15750557557042338,0.3610583016476552,-0.2443851944792975,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,0.7669747335469934,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.024808006335770353,0.9178749503225244,0.611120318986994,0.8542720505412226,0.13036309718868916,1.1666440338199373,0.8591099514230826,1.4348471123908073,0.059724123280684056,0.8692610686788536,0.562819112107331,0.7831858972689896,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.5882502418994815,1.329276018570633,1.0177545694103667,2.153242258778382,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
28,-0.18555498370217832,-0.3262357414448672,-0.16916562107904667,-0.1337295690936107,0.05217391304347826,-0.17414721723518847,0.01956473131102383,-0.11794871794871795,-0.15175097276264585,-0.09805238415043659,0.03443065197671566,0.902466074873633,0.5957796448133058,0.8306431624890335,0.10642975899608226,0.8208314434493434,0.5150751369145965,0.7216350480891531,0.0286170073550596,0.9115011678110749,0.6047718077076473,0.8443690464921355,0.017883597649962796,0.930736499180294,0.6239420173834161,0.8748266127707498,0.0027221172022684308,1.025755289064345,0.7188996766623601,1.053558954225663,0.030327253270759923,0.9087644264410946,0.6020471561212759,0.8401732005778152,0.0003827787112725562,1.0097349807305993,0.7028820086450617,1.0197573749560471,0.013911900065746219,0.9391758525703704,0.6323622894908234,0.8887416279397498,0.023028357734409283,0.9210043578818474,0.6142387191394214,0.8592022188566993,0.009614270037584787,0.9497092270003296,0.6428784221296013,0.9066014109652991
