,c,k,a x e,e x g,a x c x (a)^(2),a x (a)^(2) x (a)^(1/2),b x g x (b)^(2),c x (c)^(2) x (c)^(1/2),c x (d)^(2) x (d)^(1/2),c x (i)^(2) x (i)^(1/2),d x g x (g)^(2),e x (b)^(2) x (e)^(2),e x (e)^(2) x (e)^(1/2),f x h x (h)^(2),h x (a)^(2) x (k)^(2),h x (h)^(2) x (k)^(2),h x (k)^(2) x (k)^(1/2),i x (i)^(2) x (i)^(1/2),j x (j)^(2) x (j)^(1/2),k x (d)^(2) x (d)^(1/2),k x (e)^(2) x (e)^(1/2),k x (g)^(2) x (g)^(1/2),k x (i)^(2) x (i)^(1/2),k x (k)^(2) x (k)^(1/2),(a)^(2) x (a)^(1/2) x (e)^(2),(d)^(2) x (d)^(1/2) x (j)^(2),(d)^(2) x (j)^(2) x (j)^(1/2),(f)^(2) x (f)^(1/2) x log(1+(f)),(h)^(2) x (h)^(1/2) x log(1+(h)),(h)^(2) x (h)^(1/2) x (i)^(2)
17,-0.7368190309747513,0.7622037877429841,-0.032544489583832895,0.10961285589419023,-0.17407195554796026,-0.11482909990704394,1.6786970126042118,-0.4000207351104289,-0.08958396352201692,-0.10197674318572177,-0.9344815907887819,0.004539824941983677,0.000300179087606996,-0.10547629519956048,0.15383503259947073,0.13142301294525374,-0.24123613607767164,-0.05148852550850922,-0.01831600459054326,0.09267029412524827,0.0034171029089349217,2.042711968535311,0.1054900276055901,0.4428058073354845,0.015818359866298287,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
18,-0.3800380599322662,0.4452776786478969,-0.011938208513757962,0.08009561035740115,-0.01208143320066974,-0.005668094037914189,1.1094667310995063,-0.05488848921406947,-0.04620580395828138,-0.052597777757236924,-0.4989593833652968,0.004317541082430086,0.000300179087606996,-0.10547629519956048,0.03296679789045824,0.07677701825447765,-0.08233073796319175,-0.05148852550850922,-0.01831600459054326,0.05413777012299847,0.001996263565544743,0.6371789205572437,0.06162702858222852,0.08828618989991094,0.0021285548328692,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
19,-0.276759357788389,0.36604615137412494,-0.02640644841402336,0.017719544317393976,-0.04304625225927409,-0.06134081591182099,0.014636226058917647,-0.021198588399408733,-0.03364896829509479,-0.038303866712149234,-0.0244204050055522,-0.0010543188567817177,0.000300179087606996,-0.10547629519956048,0.05994493857569067,0.06311551958178359,-0.05563804333435352,-0.05148852550850922,-0.01831600459054326,0.04450463912243599,0.0016410537296971974,0.02563621988676244,0.0506612788263881,0.04904644509919951,0.010414214295098723,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
20,-0.5114836808426556,0.6037407331954407,-0.03385978412022067,0.10070198931704633,-0.1308016420633664,-0.12932191330168918,1.101060326097965,-0.1338120874300935,-0.06218723116597345,-0.07079002817825768,-0.7887218344515202,0.003835926053397304,0.000300179087606996,-0.10547629519956048,0.12677725476359886,0.10410001559986573,-0.15135651310060638,-0.05148852550850922,-0.01831600459054326,0.0734040321241234,0.002706683237239833,1.3656506701294766,0.08355852809390935,0.22006523174818404,0.017122804256235146,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
21,-0.5490395725313383,0.6037407331954407,-0.02728331143828184,-0.023493213601896483,-0.09116137210076217,-0.06765669958083634,-0.2614434457341337,-0.16550493318079332,-0.06675335322531402,-0.07598781401283503,-0.042927205611878363,-0.0038699144111272155,0.000300179087606996,-0.10547629519956048,0.1021537323665348,0.10410001559986573,-0.15135651310060638,-0.05148852550850922,-0.01831600459054326,0.0734040321241234,0.002706683237239833,0.07432730342937006,0.08355852809390935,0.22006523174818404,0.011117334763403956,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
22,-0.8588756789629702,0.8414353150167561,-0.03605194168086693,0.11128364337740472,-0.2490007579670241,-0.15610095009023814,1.568043722881399,-0.6335646164340959,-0.10442386021487386,-0.11886954714809818,-0.9631866079119584,0.004354588392355685,0.000300179087606996,-0.10547629519956048,0.18812914246508536,0.1450845116179478,-0.2939961405060735,-0.05148852550850922,-0.01831600459054326,0.10230342512581074,0.0037723127447824674,2.3243228492122947,0.11645577736143052,0.5957474693099808,0.019411712118763885,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
23,-0.5020947079204847,0.5245092059216688,-0.03605194168086693,0.10961285589419023,-0.14556467938920709,-0.15610095009023814,1.4666671300941545,-0.12657762183343382,-0.06104570065113828,-0.06949058171961331,-0.9344815907887819,0.004243446462578889,0.000300179087606996,-0.10547629519956048,0.11727041326179832,0.09043851692717167,-0.11423689455194268,-0.05148852550850922,-0.01831600459054326,0.06377090112356093,0.002351473401392288,1.4056886750927944,0.07259277833806893,0.14429767891241105,0.019411712118763885,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
24,-0.6617072475973863,0.6829722604692127,-0.03649037319299618,0.1046004934445468,-0.19653302823418808,-0.1618655702951129,1.1658840603056155,-0.28973280723119976,-0.0804517194033358,-0.0915811715165671,-0.8509719215854558,0.003872973363322903,0.000300179087606996,-0.10547629519956048,0.15455677616614355,0.1177615142725598,-0.19368959360918275,-0.05148852550850922,-0.01831600459054326,0.08303716312468586,0.0030618930730873786,1.6668003226867951,0.09452427784974976,0.318573168018714,0.01988671877316473,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
25,-0.8494867060407993,0.8414353150167561,-0.03210605807170365,0.11239750169954768,-0.19531860107801208,-0.11025048977021384,1.894034549111407,-0.6130131070584505,-0.10328232970003867,-0.1175701006894538,-0.9825645250835378,0.004762108801537271,0.000300179087606996,-0.10547629519956048,0.16753841516861667,0.1450845116179478,-0.2939961405060735,-0.05148852550850922,-0.01831600459054326,0.10230342512581074,0.0037723127447824674,2.3710848528386594,0.11645577736143052,0.5957474693099808,0.015395028457582748,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
26,-0.5208726537648259,0.5245092059216688,-0.0382440992415132,-0.00678533876975169,-0.16993133712464925,-0.1863429112627322,-0.06845468821149134,-0.1413170853769396,-0.06332876168080855,-0.07208947463690196,-0.003580888800197831,-0.0036846778614992213,0.000300179087606996,-0.10547629519956048,0.12440110334633254,0.09043851692717167,-0.11423689455194268,-0.05148852550850922,-0.01831600459054326,0.06377090112356093,0.002351473401392288,0.005386531829862924,0.07259277833806893,0.14429767891241105,0.021844162330418485,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
27,-0.6710962205195568,0.6037407331954407,-0.03692880470512546,0.10515742260561826,-0.20414010750091555,-0.16777039199507296,1.172091629794347,-0.3022416969068639,-0.08159324991817091,-0.0928806179752114,-0.8600577824475879,0.003872973363322903,0.000300179087606996,-0.10547629519956048,0.1382682318822287,0.10410001559986573,-0.15135651310060638,-0.05148852550850922,-0.01831600459054326,0.0734040321241234,0.002706683237239833,1.4891669478966536,0.08355852809390935,0.22006523174818404,0.020367467121530647,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
28,-0.4645388162318024,0.5245092059216688,-0.043505277387064265,0.0026824569684636783,-0.19611866914998685,-0.27431237031908473,0.02440972035590469,-0.10024576322427796,-0.056479578591797724,-0.06429279588503599,-0.0005596458550058276,-0.0034994413118712288,0.000300179087606996,-0.10547629519956048,0.1415147595492147,0.09043851692717167,-0.11423689455194268,-0.05148852550850922,-0.01831600459054326,0.06377090112356093,0.002351473401392288,0.0008418441285507662,0.07259277833806893,0.14429767891241105,0.02826769562282298,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
29,-0.5114836808426556,0.5245092059216688,-0.03780566772938395,0.10905592673311874,-0.16306421063703258,-0.18000737795915525,1.334599318294845,-0.1338120874300935,-0.06218723116597345,-0.07079002817825768,-0.9250097473835092,0.004058209912950896,0.000300179087606996,-0.10547629519956048,0.12297496532942573,0.09043851692717167,-0.11423689455194268,-0.05148852550850922,-0.01831600459054326,0.06377090112356093,0.002351473401392288,1.391440707943644,0.07259277833806893,0.14429767891241105,0.0213461889001575,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
30,-0.5678175183756796,0.6037407331954407,-0.02728331143828184,-0.023493213601896483,-0.09427922260562034,-0.06765669958083634,-0.2614434457341337,-0.18307386988165086,-0.06903641425498433,-0.0785867069301237,-0.042927205611878363,-0.0038699144111272155,0.000300179087606996,-0.10547629519956048,0.1021537323665348,0.10410001559986573,-0.15135651310060638,-0.05148852550850922,-0.01831600459054326,0.0734040321241234,0.002706683237239833,0.07432730342937006,0.08355852809390935,0.22006523174818404,0.011117334763403956,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
31,-0.642929301753045,0.6829722604692127,-0.03166762655957441,-0.007342267930823195,-0.14381602921087802,-0.1057952359311976,-0.05468760691962428,-0.26576002628273976,-0.0781686583736655,-0.08898227859927843,-0.004192839334477832,-0.003166015522540841,0.000300179087606996,-0.10547629519956048,0.13412979483642512,0.1177615142725598,-0.19368959360918275,-0.05148852550850922,-0.01831600459054326,0.08303716312468586,0.0030618930730873786,0.008212522385769142,0.09452427784974976,0.318573168018714,0.014977438742832246,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
32,0.07063264033192562,0.12835156955280955,-0.05227390762964935,0.04500907320989709,0.04305151288638368,-0.4758548116767198,0.0678946557751254,0.00035238411517915573,0.00858766075380563,0.009775652257691284,-0.15756070112071252,-0.0014247919560377042,0.000300179087606996,-0.10547629519956048,0.041609531947219947,0.022131023563701512,-0.006840731207315381,-0.05148852550850922,-0.01831600459054326,0.015605246120748638,0.0005754242221545632,0.057998180485935774,0.01776402955886692,0.0021144798529558733,0.04081092651230799,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
33,-0.6147623829865327,0.6037407331954407,-0.011499777001628715,-0.04131494675618423,-0.018134231996140976,-0.005066264073341677,-0.4252344176291567,-0.2323388610739319,-0.07474406682916003,-0.08508393922334538,-0.13275844556046315,-0.003721725171424821,0.000300179087606996,-0.10547629519956048,0.04305727861358133,0.10410001559986573,-0.15135651310060638,-0.05148852550850922,-0.01831600459054326,0.0734040321241234,0.002706683237239833,0.22986768240170746,0.08355852809390935,0.22006523174818404,0.0019750830405102482,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
34,-0.5114836808426556,0.5245092059216688,-0.01939154421995528,-0.028505576051539906,-0.04290121739751457,-0.02429163525915504,-0.2649152523983581,-0.1338120874300935,-0.06218723116597345,-0.07079002817825768,-0.06319859269553374,-0.0035364886217968275,0.000300179087606996,-0.10547629519956048,0.06307716861933824,0.09043851692717167,-0.11423689455194268,-0.05148852550850922,-0.01831600459054326,0.06377090112356093,0.002351473401392288,0.09506612747601324,0.07259277833806893,0.14429767891241105,0.005616054479621614,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
35,-0.5208726537648259,0.5245092059216688,-0.02421429085337709,-0.02015163863546752,-0.06812211311825947,-0.047297134617885934,-0.17191213389455567,-0.1413170853769396,-0.06332876168080855,-0.07208947463690196,-0.03158409936127506,-0.003388299382094432,0.000300179087606996,-0.10547629519956048,0.07876468680531358,0.09043851692717167,-0.11423689455194268,-0.05148852550850922,-0.01831600459054326,0.06377090112356093,0.002351473401392288,0.047510203756582,0.07259277833806893,0.14429767891241105,0.008756892768723702,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
36,-0.586595464220021,0.6037407331954407,-0.01939154421995528,0.08622183112918752,-0.04920129512918056,-0.02429163525915504,1.074514358179486,-0.20184411965251964,-0.07131947528465461,-0.08118559984741239,-0.5782055389728293,0.004095257222876494,0.000300179087606996,-0.10547629519956048,0.07260550549005804,0.10410001559986573,-0.15135651310060638,-0.05148852550850922,-0.01831600459054326,0.0734040321241234,0.002706683237239833,1.0011473592840607,0.08355852809390935,0.22006523174818404,0.005616054479621614,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
37,0.05185469448758428,0.04912004227903762,-0.039997825290030216,0.025516552572394883,0.018504352055301515,-0.2131712854142443,0.05377770797721002,0.00013943257235129024,0.006304599724135335,0.007176759340402606,-0.05063977422619683,-0.0016841231255168944,0.000300179087606996,-0.10547629519956048,0.01218433389256856,0.008469524891007463,-0.0010018844181281044,-0.05148852550850922,-0.01831600459054326,0.005972115120186172,0.00022021438630701802,0.007133715303989139,0.006798279803026507,0.0001185157845576023,0.023893472991112767,-0.03204889202954864,-0.02422824082625559,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
38,-0.3988160057766075,0.4452776786478969,-0.04262841436280577,0.003796315290606664,-0.16165307913449825,-0.2580578666231059,0.031681743716204955,-0.06343336332378363,-0.04848886498795167,-0.0551966706745256,-0.001120914048472046,-0.0033512520721688337,0.000300179087606996,-0.10547629519956048,0.11771634907111796,0.07677701825447765,-0.08233073796319175,-0.05148852550850922,-0.09758716862550967,0.05413777012299847,0.001996263565544743,0.0014314247356682606,0.06162702858222852,0.08828618989991094,0.027139689801105253,-0.05597580457215685,-0.0739088646897762,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
39,-0.6898741663638981,0.6037407331954407,-0.02859860597466962,-0.034074867662254836,-0.12585563207684372,-0.07792093573979585,-0.555747706574956,-0.3283293045921584,-0.0838763109478412,-0.09547951089250008,-0.09030589882161458,-0.004684955229490385,0.000300179087606996,-0.10547629519956048,0.10707843684594764,0.10410001559986573,-0.15135651310060638,-0.05148852550850922,-0.09758716862550967,0.0734040321241234,0.002706683237239833,0.15636223806095614,0.08355852809390935,0.22006523174818404,0.01221507817059959,-0.05597580457215685,-0.0739088646897762,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
40,-0.08897989934497558,0.20758309682658144,-0.025968016901894108,0.00045474032417770587,-0.013383895127342123,-0.05833590264921925,0.0015849222917802554,-0.000704491456004234,-0.010818357998391846,-0.012314937539262449,-1.6083282784588526e-05,-0.0021657381545496764,0.000300179087606996,-0.10547629519956048,0.0334300828162165,0.03579252223639555,-0.01789303995641539,-0.05148852550850922,-0.09758716862550967,0.0252383771213111,0.0009306340580021084,9.574849697485527e-06,0.028729779314707327,0.008944909687206192,0.010071266601893657,-0.05597580457215685,-0.0739088646897762,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
41,-0.5396505996091674,0.6037407331954407,-0.008430756416723924,-0.04187187591725572,-0.00855576390858861,-0.0019962695945414813,-0.3810241110793021,-0.15715854226607026,-0.06561182271047886,-0.07468836755419066,-0.1363617608040843,-0.0034994413118712288,0.000300179087606996,-0.10547629519956048,0.03156630149495143,0.10410001559986573,-0.15135651310060638,-0.05148852550850922,-0.09758716862550967,0.0734040321241234,0.002706683237239833,0.23610672595571405,0.08355852809390935,0.22006523174818404,0.0010615479250185077,-0.05597580457215685,-0.0739088646897762,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
42,-0.4645388162318024,0.4452776786478969,-0.02465272236550633,-0.01903778031332453,-0.06297451377384468,-0.04991306291231228,-0.1588777618931052,-0.10024576322427796,-0.056479578591797724,-0.06429279588503599,-0.028189046487548105,-0.0033512520721688337,0.000300179087606996,-0.10547629519956048,0.06807732623673153,0.07677701825447765,-0.08233073796319175,-0.05148852550850922,-0.09758716862550967,0.05413777012299847,0.001996263565544743,0.03599785235289174,0.06162702858222852,0.08828618989991094,0.009076873686068628,-0.05597580457215685,-0.0739088646897762,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
43,-0.09836887226714644,0.20758309682658144,-0.023337427829118563,0.0010116694852491863,-0.011950242350392971,-0.042342698337484136,0.0027321371910155982,-0.0009518600015766178,-0.011959888513227015,-0.013614383997906812,-7.960219900099658e-05,-0.0019064069850704864,0.000300179087606996,-0.10547629519956048,0.030043578144313486,0.03579252223639555,-0.01789303995641539,-0.05148852550850922,-0.09758716862550967,0.0252383771213111,0.0009306340580021084,4.738952247697948e-05,0.028729779314707327,0.008944909687206192,0.008134156015928914,-0.05597580457215685,-0.0739088646897762,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
44,-0.15470270980017048,0.12835156955280955,-0.025968016901894108,-0.0012160471590367847,-0.02326957952440121,-0.05833590264921925,-0.004684501102478894,-0.0037024888799526,-0.0188090716022379,-0.02141106274977285,-0.00011501344149095988,-0.002276880084326473,0.000300179087606996,-0.10547629519956048,0.020670293802035368,0.022131023563701512,-0.006840731207315381,-0.05148852550850922,-0.09758716862550967,0.015605246120748638,0.0005754242221545632,4.233651088408625e-05,0.01776402955886692,0.0021144798529558733,0.010071266601893657,-0.05597580457215685,-0.0739088646897762,-0.2289094125197813,-0.07159793143945567,-0.0641461312318232
