# Li,EA (eV)
-0.939596403178586,0.514426314426315
-0.939596403178586,0.525718725718726
-0.939596403178586,0.537011137011138
-0.939596403178586,0.548303548303549
-0.939596403178586,0.55959595959596
-0.939596403178586,0.570888370888372
-0.939596403178586,0.582180782180783
-0.939596403178586,0.593473193473194
-0.939596403178586,0.604765604765606
-0.939596403178586,0.616058016058017
-0.939596403178586,0.627350427350428
-0.939596403178586,0.63864283864284
-0.939596403178586,0.649935249935251
-0.939596403178586,0.661227661227662
-0.939596403178586,0.672520072520074
-0.939596403178586,0.683812483812485
-0.939596403178586,0.695104895104896
-0.939596403178586,0.706397306397308
-0.939596403178586,0.717689717689719
-0.939596403178586,0.72898212898213
-0.939596403178586,0.740274540274541
-0.939596403178586,0.751566951566953
-0.939596403178586,0.762859362859364
-0.939596403178586,0.774151774151775
-0.939596403178586,0.785444185444187
-0.939596403178586,0.796736596736598
-0.939596403178586,0.808029008029009
-0.939596403178586,0.819321419321421
-0.939596403178586,0.830613830613832
-0.939596403178586,0.841906241906243
-0.939596403178586,0.853198653198655
-0.939596403178586,0.864491064491066
-0.939596403178586,0.875783475783477
-0.939596403178586,0.887075887075889
-0.939596403178586,0.8983682983683
-0.939596403178586,0.909660709660711
-0.939596403178586,0.920953120953123
-0.939596403178586,0.932245532245534
-0.939596403178586,0.943537943537945
-0.939596403178586,0.954830354830357
-0.939596403178586,0.966122766122768
-0.939596403178586,0.977415177415179
-0.939596403178586,0.988707588707591
-0.939596403178586,1
-0.919461870904782,-0.117948717948718
-0.919461870904782,-0.106656306656307
-0.919461870904782,-0.095363895363895
-0.919461870904782,-0.084071484071484
-0.919461870904782,-0.072779072779073
-0.919461870904782,-0.061486661486662
-0.919461870904782,-0.05019425019425
-0.919461870904782,-0.038901838901839
-0.919461870904782,-0.027609427609428
-0.919461870904782,-0.016317016317016
-0.919461870904782,-0.005024605024605
-0.919461870904782,0.006267806267806
-0.919461870904782,0.017560217560218
-0.919461870904782,0.028852628852629
-0.919461870904782,0.04014504014504
-0.919461870904782,0.051437451437451
-0.919461870904782,0.062729862729863
-0.919461870904782,0.074022274022274
-0.919461870904782,0.085314685314685
-0.919461870904782,0.096607096607097
-0.919461870904782,0.107899507899508
-0.919461870904782,0.119191919191919
-0.919461870904782,0.13048433048433
-0.919461870904782,0.141776741776742
-0.919461870904782,0.153069153069153
-0.919461870904782,0.164361564361564
-0.919461870904782,0.175653975653976
-0.919461870904782,0.186946386946387
-0.919461870904782,0.198238798238798
-0.919461870904782,0.20953120953121
-0.919461870904782,0.220823620823621
-0.919461870904782,0.232116032116032
-0.919461870904782,0.243408443408443
-0.919461870904782,0.254700854700855
-0.919461870904782,0.265993265993266
-0.919461870904782,0.277285677285677
-0.919461870904782,0.288578088578089
-0.919461870904782,0.2998704998705
-0.919461870904782,0.311162911162911
-0.919461870904782,0.322455322455323
-0.919461870904782,0.333747733747734
-0.919461870904782,0.345040145040145
-0.919461870904782,0.356332556332557
-0.919461870904782,0.367624967624968
-0.919461870904782,0.378917378917379
-0.919461870904782,0.390209790209791
-0.919461870904782,0.401502201502202
-0.919461870904782,0.412794612794613
-0.919461870904782,0.424087024087025
-0.919461870904782,0.435379435379436
-0.919461870904782,0.446671846671847
-0.919461870904782,0.457964257964258
-0.919461870904782,0.46925666925667
-0.919461870904782,0.480549080549081
-0.919461870904782,0.491841491841492
-0.919461870904782,0.503133903133904
-0.919461870904782,0.514426314426315
-0.919461870904782,0.525718725718726
-0.919461870904782,0.537011137011138
-0.919461870904782,0.548303548303549
-0.919461870904782,0.55959595959596
-0.919461870904782,0.570888370888372
-0.919461870904782,0.582180782180783
-0.919461870904782,0.593473193473194
-0.919461870904782,0.604765604765606
-0.919461870904782,0.616058016058017
-0.919461870904782,0.627350427350428
-0.919461870904782,0.63864283864284
-0.919461870904782,0.649935249935251
-0.919461870904782,0.661227661227662
-0.919461870904782,0.672520072520074
-0.919461870904782,0.683812483812485
-0.919461870904782,0.695104895104896
-0.919461870904782,0.706397306397308
-0.919461870904782,0.717689717689719
-0.919461870904782,0.72898212898213
-0.919461870904782,0.740274540274541
-0.919461870904782,0.751566951566953
-0.919461870904782,0.762859362859364
-0.919461870904782,0.774151774151775
-0.919461870904782,0.785444185444187
-0.919461870904782,0.796736596736598
-0.919461870904782,0.808029008029009
-0.919461870904782,0.819321419321421
-0.919461870904782,0.830613830613832
-0.919461870904782,0.841906241906243
-0.919461870904782,0.853198653198655
-0.919461870904782,0.864491064491066
-0.919461870904782,0.875783475783477
-0.919461870904782,0.887075887075889
-0.919461870904782,0.8983682983683
-0.919461870904782,0.909660709660711
-0.919461870904782,0.920953120953123
-0.919461870904782,0.932245532245534
-0.919461870904782,0.943537943537945
-0.919461870904782,0.954830354830357
-0.919461870904782,0.966122766122768
-0.919461870904782,0.977415177415179
-0.919461870904782,0.988707588707591
-0.919461870904782,1
-0.899327338630977,-0.117948717948718
-0.899327338630977,-0.106656306656307
-0.899327338630977,-0.095363895363895
-0.899327338630977,-0.084071484071484
-0.899327338630977,-0.072779072779073
-0.899327338630977,-0.061486661486662
-0.899327338630977,-0.05019425019425
-0.899327338630977,-0.038901838901839
-0.899327338630977,-0.027609427609428
-0.899327338630977,-0.016317016317016
-0.899327338630977,-0.005024605024605
-0.899327338630977,0.006267806267806
-0.899327338630977,0.017560217560218
-0.899327338630977,0.028852628852629
-0.899327338630977,0.04014504014504
-0.899327338630977,0.051437451437451
-0.899327338630977,0.062729862729863
-0.899327338630977,0.074022274022274
-0.899327338630977,0.085314685314685
-0.899327338630977,0.096607096607097
-0.899327338630977,0.107899507899508
-0.899327338630977,0.119191919191919
-0.899327338630977,0.13048433048433
-0.899327338630977,0.141776741776742
-0.899327338630977,0.153069153069153
-0.899327338630977,0.164361564361564
-0.899327338630977,0.175653975653976
-0.899327338630977,0.186946386946387
-0.899327338630977,0.198238798238798
-0.899327338630977,0.20953120953121
-0.899327338630977,0.220823620823621
-0.899327338630977,0.232116032116032
-0.899327338630977,0.243408443408443
-0.899327338630977,0.254700854700855
-0.899327338630977,0.265993265993266
-0.899327338630977,0.277285677285677
-0.899327338630977,0.288578088578089
-0.899327338630977,0.2998704998705
-0.899327338630977,0.311162911162911
-0.899327338630977,0.322455322455323
-0.899327338630977,0.333747733747734
-0.899327338630977,0.345040145040145
-0.899327338630977,0.356332556332557
-0.899327338630977,0.367624967624968
-0.899327338630977,0.378917378917379
-0.899327338630977,0.390209790209791
-0.899327338630977,0.401502201502202
-0.899327338630977,0.412794612794613
-0.899327338630977,0.424087024087025
-0.899327338630977,0.435379435379436
-0.899327338630977,0.446671846671847
-0.899327338630977,0.457964257964258
-0.899327338630977,0.46925666925667
-0.899327338630977,0.480549080549081
-0.899327338630977,0.491841491841492
-0.899327338630977,0.503133903133904
-0.899327338630977,0.514426314426315
-0.899327338630977,0.525718725718726
-0.899327338630977,0.537011137011138
-0.899327338630977,0.548303548303549
-0.899327338630977,0.55959595959596
-0.899327338630977,0.570888370888372
-0.899327338630977,0.582180782180783
-0.899327338630977,0.593473193473194
-0.899327338630977,0.604765604765606
-0.899327338630977,0.616058016058017
-0.899327338630977,0.627350427350428
-0.899327338630977,0.63864283864284
-0.899327338630977,0.649935249935251
-0.899327338630977,0.661227661227662
-0.899327338630977,0.672520072520074
-0.899327338630977,0.683812483812485
-0.899327338630977,0.695104895104896
-0.899327338630977,0.706397306397308
-0.899327338630977,0.717689717689719
-0.899327338630977,0.72898212898213
-0.899327338630977,0.740274540274541
-0.899327338630977,0.751566951566953
-0.899327338630977,0.762859362859364
-0.899327338630977,0.774151774151775
-0.899327338630977,0.785444185444187
-0.899327338630977,0.796736596736598
-0.899327338630977,0.808029008029009
-0.899327338630977,0.819321419321421
-0.899327338630977,0.830613830613832
-0.899327338630977,0.841906241906243
-0.899327338630977,0.853198653198655
-0.899327338630977,0.864491064491066
-0.899327338630977,0.875783475783477
-0.899327338630977,0.887075887075889
-0.899327338630977,0.8983682983683
-0.899327338630977,0.909660709660711
-0.899327338630977,0.920953120953123
-0.899327338630977,0.932245532245534
-0.899327338630977,0.943537943537945
-0.899327338630977,0.954830354830357
-0.899327338630977,0.966122766122768
-0.899327338630977,0.977415177415179
-0.899327338630977,0.988707588707591
-0.899327338630977,1
-0.879192806357173,-0.117948717948718
-0.879192806357173,-0.106656306656307
-0.879192806357173,-0.095363895363895
-0.879192806357173,-0.084071484071484
-0.879192806357173,-0.072779072779073
-0.879192806357173,-0.061486661486662
-0.879192806357173,-0.05019425019425
-0.879192806357173,-0.038901838901839
-0.879192806357173,-0.027609427609428
-0.879192806357173,-0.016317016317016
-0.879192806357173,-0.005024605024605
-0.879192806357173,0.006267806267806
-0.879192806357173,0.017560217560218
-0.879192806357173,0.028852628852629
-0.879192806357173,0.04014504014504
-0.879192806357173,0.051437451437451
-0.879192806357173,0.062729862729863
-0.879192806357173,0.074022274022274
-0.879192806357173,0.085314685314685
-0.879192806357173,0.096607096607097
-0.879192806357173,0.107899507899508
-0.879192806357173,0.119191919191919
-0.879192806357173,0.13048433048433
-0.879192806357173,0.141776741776742
-0.879192806357173,0.153069153069153
-0.879192806357173,0.164361564361564
-0.879192806357173,0.175653975653976
-0.879192806357173,0.186946386946387
-0.879192806357173,0.198238798238798
-0.879192806357173,0.20953120953121
-0.879192806357173,0.220823620823621
-0.879192806357173,0.232116032116032
-0.879192806357173,0.243408443408443
-0.879192806357173,0.254700854700855
-0.879192806357173,0.265993265993266
-0.879192806357173,0.277285677285677
-0.879192806357173,0.288578088578089
-0.879192806357173,0.2998704998705
-0.879192806357173,0.311162911162911
-0.879192806357173,0.322455322455323
-0.879192806357173,0.333747733747734
-0.879192806357173,0.345040145040145
-0.879192806357173,0.356332556332557
-0.879192806357173,0.367624967624968
-0.879192806357173,0.378917378917379
-0.879192806357173,0.390209790209791
-0.879192806357173,0.401502201502202
-0.879192806357173,0.412794612794613
-0.879192806357173,0.424087024087025
-0.879192806357173,0.435379435379436
-0.879192806357173,0.446671846671847
-0.879192806357173,0.457964257964258
-0.879192806357173,0.46925666925667
-0.879192806357173,0.480549080549081
-0.879192806357173,0.491841491841492
-0.879192806357173,0.503133903133904
-0.879192806357173,0.514426314426315
-0.879192806357173,0.525718725718726
-0.879192806357173,0.537011137011138
-0.879192806357173,0.548303548303549
-0.879192806357173,0.55959595959596
-0.879192806357173,0.570888370888372
-0.879192806357173,0.582180782180783
-0.879192806357173,0.593473193473194
-0.879192806357173,0.604765604765606
-0.879192806357173,0.616058016058017
-0.879192806357173,0.627350427350428
-0.879192806357173,0.63864283864284
-0.879192806357173,0.649935249935251
-0.879192806357173,0.661227661227662
-0.879192806357173,0.672520072520074
-0.879192806357173,0.683812483812485
-0.879192806357173,0.695104895104896
-0.879192806357173,0.706397306397308
-0.879192806357173,0.717689717689719
-0.879192806357173,0.72898212898213
-0.879192806357173,0.740274540274541
-0.879192806357173,0.751566951566953
-0.879192806357173,0.762859362859364
-0.879192806357173,0.774151774151775
-0.879192806357173,0.785444185444187
-0.879192806357173,0.796736596736598
-0.879192806357173,0.808029008029009
-0.879192806357173,0.819321419321421
-0.879192806357173,0.830613830613832
-0.879192806357173,0.841906241906243
-0.879192806357173,0.853198653198655
-0.879192806357173,0.864491064491066
-0.879192806357173,0.875783475783477
-0.879192806357173,0.887075887075889
-0.879192806357173,0.8983682983683
-0.879192806357173,0.909660709660711
-0.879192806357173,0.920953120953123
-0.879192806357173,0.932245532245534
-0.879192806357173,0.943537943537945
-0.879192806357173,0.954830354830357
-0.879192806357173,0.966122766122768
-0.879192806357173,0.977415177415179
-0.879192806357173,0.988707588707591
-0.879192806357173,1
-0.859058274083368,-0.117948717948718
-0.859058274083368,-0.106656306656307
-0.859058274083368,-0.095363895363895
-0.859058274083368,-0.084071484071484
-0.859058274083368,-0.072779072779073
-0.859058274083368,-0.061486661486662
-0.859058274083368,-0.05019425019425
-0.859058274083368,-0.038901838901839
-0.859058274083368,-0.027609427609428
-0.859058274083368,-0.016317016317016
-0.859058274083368,-0.005024605024605
-0.859058274083368,0.006267806267806
-0.859058274083368,0.017560217560218
-0.859058274083368,0.028852628852629
-0.859058274083368,0.04014504014504
-0.859058274083368,0.051437451437451
-0.859058274083368,0.062729862729863
-0.859058274083368,0.074022274022274
-0.859058274083368,0.085314685314685
-0.859058274083368,0.096607096607097
-0.859058274083368,0.107899507899508
-0.859058274083368,0.119191919191919
-0.859058274083368,0.13048433048433
-0.859058274083368,0.141776741776742
-0.859058274083368,0.153069153069153
-0.859058274083368,0.164361564361564
-0.859058274083368,0.175653975653976
-0.859058274083368,0.186946386946387
-0.859058274083368,0.198238798238798
-0.859058274083368,0.20953120953121
-0.859058274083368,0.220823620823621
-0.859058274083368,0.232116032116032
-0.859058274083368,0.243408443408443
-0.859058274083368,0.254700854700855
-0.859058274083368,0.265993265993266
-0.859058274083368,0.277285677285677
-0.859058274083368,0.288578088578089
-0.859058274083368,0.2998704998705
-0.859058274083368,0.311162911162911
-0.859058274083368,0.322455322455323
-0.859058274083368,0.333747733747734
-0.859058274083368,0.345040145040145
-0.859058274083368,0.356332556332557
-0.859058274083368,0.367624967624968
-0.859058274083368,0.378917378917379
-0.859058274083368,0.390209790209791
-0.859058274083368,0.401502201502202
-0.859058274083368,0.412794612794613
-0.859058274083368,0.424087024087025
-0.859058274083368,0.435379435379436
-0.859058274083368,0.446671846671847
-0.859058274083368,0.457964257964258
-0.859058274083368,0.46925666925667
-0.859058274083368,0.480549080549081
-0.859058274083368,0.491841491841492
-0.859058274083368,0.503133903133904
-0.859058274083368,0.514426314426315
-0.859058274083368,0.525718725718726
-0.859058274083368,0.537011137011138
-0.859058274083368,0.548303548303549
-0.859058274083368,0.55959595959596
-0.859058274083368,0.570888370888372
-0.859058274083368,0.582180782180783
-0.859058274083368,0.593473193473194
-0.859058274083368,0.604765604765606
-0.859058274083368,0.616058016058017
-0.859058274083368,0.627350427350428
-0.859058274083368,0.63864283864284
-0.859058274083368,0.649935249935251
-0.859058274083368,0.661227661227662
-0.859058274083368,0.672520072520074
-0.859058274083368,0.683812483812485
-0.859058274083368,0.695104895104896
-0.859058274083368,0.706397306397308
-0.859058274083368,0.717689717689719
-0.859058274083368,0.72898212898213
-0.859058274083368,0.740274540274541
-0.859058274083368,0.751566951566953
-0.859058274083368,0.762859362859364
-0.859058274083368,0.774151774151775
-0.859058274083368,0.785444185444187
-0.859058274083368,0.796736596736598
-0.859058274083368,0.808029008029009
-0.859058274083368,0.819321419321421
-0.859058274083368,0.830613830613832
-0.859058274083368,0.841906241906243
-0.859058274083368,0.853198653198655
-0.859058274083368,0.864491064491066
-0.859058274083368,0.875783475783477
-0.859058274083368,0.887075887075889
-0.859058274083368,0.8983682983683
-0.859058274083368,0.909660709660711
-0.859058274083368,0.920953120953123
-0.859058274083368,0.932245532245534
-0.859058274083368,0.943537943537945
-0.859058274083368,0.954830354830357
-0.859058274083368,0.966122766122768
-0.859058274083368,0.977415177415179
-0.859058274083368,0.988707588707591
-0.859058274083368,1
-0.838923741809563,-0.117948717948718
-0.838923741809563,-0.106656306656307
-0.838923741809563,-0.095363895363895
-0.838923741809563,-0.084071484071484
-0.838923741809563,-0.072779072779073
-0.838923741809563,-0.061486661486662
-0.838923741809563,-0.05019425019425
-0.838923741809563,-0.038901838901839
-0.838923741809563,-0.027609427609428
-0.838923741809563,-0.016317016317016
-0.838923741809563,-0.005024605024605
-0.838923741809563,0.006267806267806
-0.838923741809563,0.017560217560218
-0.838923741809563,0.028852628852629
-0.838923741809563,0.04014504014504
-0.838923741809563,0.051437451437451
-0.838923741809563,0.062729862729863
-0.838923741809563,0.074022274022274
-0.838923741809563,0.085314685314685
-0.838923741809563,0.096607096607097
-0.838923741809563,0.107899507899508
-0.838923741809563,0.119191919191919
-0.838923741809563,0.13048433048433
-0.838923741809563,0.141776741776742
-0.838923741809563,0.153069153069153
-0.838923741809563,0.164361564361564
-0.838923741809563,0.175653975653976
-0.838923741809563,0.186946386946387
-0.838923741809563,0.198238798238798
-0.838923741809563,0.20953120953121
-0.838923741809563,0.220823620823621
-0.838923741809563,0.232116032116032
-0.838923741809563,0.243408443408443
-0.838923741809563,0.254700854700855
-0.838923741809563,0.265993265993266
-0.838923741809563,0.277285677285677
-0.838923741809563,0.288578088578089
-0.838923741809563,0.2998704998705
-0.838923741809563,0.311162911162911
-0.838923741809563,0.322455322455323
-0.838923741809563,0.333747733747734
-0.838923741809563,0.345040145040145
-0.838923741809563,0.356332556332557
-0.838923741809563,0.367624967624968
-0.838923741809563,0.378917378917379
-0.838923741809563,0.390209790209791
-0.838923741809563,0.401502201502202
-0.838923741809563,0.412794612794613
-0.838923741809563,0.424087024087025
-0.838923741809563,0.435379435379436
-0.838923741809563,0.446671846671847
-0.838923741809563,0.457964257964258
-0.838923741809563,0.46925666925667
-0.838923741809563,0.480549080549081
